"","PercID","TargID","GroupID","known_either","FE_seen","FE_known","FE_verb","FE_num","FE_spat","FE_crea","FE_intra","FE_inter","FE_obs_verb","FE_obs_num","FE_obs_spat","FE_obs_crea","FE_obs_intra","FE_obs_inter","FE_humor","FE_attract","FE_symp","FE_STR","FE_LTR","FE_Match","FE_verb_acq","FE_num_acq","FE_spat_acq","FE_crea_acq","FE_intra_acq","FE_inter_acq","FE_obs_verb_acq","FE_obs_num_acq","FE_obs_spat_acq","FE_obs_crea_acq","FE_obs_intra_acq","FE_obs_inter_acq","FE_humor_acq","FE_attract_acq","FE_symp_acq","FE_STR_acq","FE_LTR_acq","FE_Match_acq"
"1","SD_1_01_M","SD_1_01_W",1,0,0,0,4,4,3,4,5,5,4,3,2,3,5,5,4,5,5,5,5,1,4,4,3,4,5,5,4,3,2,3,5,5,4,5,5,5,5,1
"2","SD_1_01_M","SD_1_02_W",1,0,0,0,3,5,5,4,4,3,5,5,5,5,5,5,5,3,5,4,3,1,3,5,5,4,4,3,5,5,5,5,5,5,5,3,5,4,3,1
"3","SD_1_01_M","SD_1_03_W",1,0,0,0,4,3,3,4,5,5,5,4,2,5,5,5,4,2,5,2,1,NA,4,3,3,4,5,5,5,4,2,5,5,5,4,2,5,2,1,NA
"4","SD_1_01_M","SD_1_04_W",1,0,0,0,2,5,5,3,3,2,5,5,5,4,5,5,3,1,3,1,1,NA,2,5,5,3,3,2,5,5,5,4,5,5,3,1,3,1,1,NA
"5","SD_1_01_M","SD_1_05_W",1,0,0,0,4,4,3,3,5,4,4,4,2,2,5,4,4,5,5,4,5,1,4,4,3,3,5,4,4,4,2,2,5,4,4,5,5,4,5,1
"6","SD_1_01_M","SD_1_06_W",1,0,0,0,3,4,4,3,4,4,4,5,4,4,5,4,5,3,5,2,1,0,3,4,4,3,4,4,4,5,4,4,5,4,5,3,5,2,1,0
"7","SD_1_01_M","SD_1_07_W",1,0,0,0,4,4,3,3,5,5,4,4,2,4,5,5,5,5,5,5,5,1,4,4,3,3,5,5,4,4,2,4,5,5,5,5,5,5,5,1
"8","SD_1_01_M","SD_1_08_W",1,0,0,0,4,4,3,4,4,5,5,4,3,4,4,5,4,4,5,3,3,1,4,4,3,4,4,5,5,4,3,4,4,5,4,4,5,3,3,1
"9","SD_1_01_M","SD_1_09_W",1,0,0,0,4,4,4,4,5,5,5,4,4,3,5,5,5,3,5,2,1,0,4,4,4,4,5,5,5,4,4,3,5,5,5,3,5,2,1,0
"10","SD_1_01_M","SD_1_11_W",1,0,0,0,5,4,4,3,5,5,5,3,4,5,5,5,5,5,5,5,4,1,5,4,4,3,5,5,5,3,4,5,5,5,5,5,5,5,4,1
"11","SD_1_01_M","SD_1_12_W",1,0,0,0,4,4,4,4,4,4,4,5,4,5,4,4,4,5,4,4,4,1,4,4,4,4,4,4,4,5,4,5,4,4,4,5,4,4,4,1
"12","SD_1_01_M","SD_1_13_W",1,1,1,0,3,3,3,4,5,4,4,3,3,4,5,5,5,3,4,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","SD_1_01_M","SD_1_14_W",1,0,0,0,3,3,4,4,5,4,4,4,4,4,5,4,4,5,5,5,5,0,3,3,4,4,5,4,4,4,4,4,5,4,4,5,5,5,5,0
"14","SD_1_01_W","SD_1_01_M",1,0,0,0,5,3,3,4,5,5,3,1,1,3,4,4,5,4,5,2,4,1,5,3,3,4,5,5,3,1,1,3,4,4,5,4,5,2,4,1
"15","SD_1_01_W","SD_1_02_M",1,0,0,0,3,5,5,1,2,2,1,2,3,3,3,3,3,2,5,1,1,0,3,5,5,1,2,2,1,2,3,3,3,3,3,2,5,1,1,0
"16","SD_1_01_W","SD_1_03_M",1,0,0,0,5,4,4,5,5,5,4,3,3,2,4,4,5,3,5,4,2,0,5,4,4,5,5,5,4,3,3,2,4,4,5,3,5,4,2,0
"17","SD_1_01_W","SD_1_04_M",1,0,0,0,5,5,4,5,4,5,3,3,2,2,3,5,5,5,5,5,5,1,5,5,4,5,4,5,3,3,2,2,3,5,5,5,5,5,5,1
"18","SD_1_01_W","SD_1_06_M",1,0,0,0,4,5,5,2,3,3,2,4,4,2,2,3,4,4,4,1,1,0,4,5,5,2,3,3,2,4,4,2,2,3,4,4,4,1,1,0
"19","SD_1_01_W","SD_1_07_M",1,0,0,0,4,4,4,3,4,3,2,1,1,1,1,2,4,2,5,1,1,0,4,4,4,3,4,3,2,1,1,1,1,2,4,2,5,1,1,0
"20","SD_1_01_W","SD_1_08_M",1,0,0,0,4,3,3,3,5,5,3,2,2,2,3,3,5,3,5,2,2,0,4,3,3,3,5,5,3,2,2,2,3,3,5,3,5,2,2,0
"21","SD_1_01_W","SD_1_09_M",1,0,0,0,4,3,2,2,3,2,1,1,1,1,1,1,2,1,3,1,1,0,4,3,2,2,3,2,1,1,1,1,1,1,2,1,3,1,1,0
"22","SD_1_01_W","SD_1_10_M",1,0,0,0,3,2,2,4,3,4,3,2,2,2,4,3,4,3,5,1,1,0,3,2,2,4,3,4,3,2,2,2,4,3,4,3,5,1,1,0
"23","SD_1_01_W","SD_1_11_M",1,0,0,0,4,3,3,5,5,3,3,2,2,4,3,3,2,2,3,1,1,0,4,3,3,5,5,3,3,2,2,4,3,3,2,2,3,1,1,0
"24","SD_1_01_W","SD_1_12_M",1,0,0,0,3,5,4,1,4,2,2,3,2,2,1,2,2,2,4,1,1,0,3,5,4,1,4,2,2,3,2,2,1,2,2,2,4,1,1,0
"25","SD_1_01_W","SD_1_13_M",1,0,0,0,4,5,5,4,5,5,3,2,3,2,2,2,4,4,5,2,4,1,4,5,5,4,5,5,3,2,3,2,2,2,4,4,5,2,4,1
"26","SD_1_02_M","SD_1_01_W",1,0,0,0,4,3,4,3,4,4,4,4,4,3,3,4,3,3,3,5,4,0,4,3,4,3,4,4,4,4,4,3,3,4,3,3,3,5,4,0
"27","SD_1_02_M","SD_1_02_W",1,0,0,0,4,5,5,3,4,5,2,3,3,1,3,3,4,4,5,5,4,1,4,5,5,3,4,5,2,3,3,1,3,3,4,4,5,5,4,1
"28","SD_1_02_M","SD_1_03_W",1,0,0,0,4,3,3,4,5,4,4,1,2,3,4,4,4,3,4,4,3,0,4,3,3,4,5,4,4,1,2,3,4,4,4,3,4,4,3,0
"29","SD_1_02_M","SD_1_04_W",1,0,0,0,4,5,5,3,3,2,4,5,4,2,2,2,4,3,3,3,2,0,4,5,5,3,3,2,4,5,4,2,2,2,4,3,3,3,2,0
"30","SD_1_02_M","SD_1_05_W",1,0,0,0,5,4,3,4,3,5,4,4,2,4,2,5,4,5,5,5,5,1,5,4,3,4,3,5,4,4,2,4,2,5,4,5,5,5,5,1
"31","SD_1_02_M","SD_1_06_W",1,0,0,0,3,5,4,3,3,4,4,4,4,1,2,3,4,3,5,4,4,1,3,5,4,3,3,4,4,4,4,1,2,3,4,3,5,4,4,1
"32","SD_1_02_M","SD_1_07_W",1,NA,0,0,4,3,4,4,4,4,4,3,4,2,4,5,4,4,4,5,4,1,4,3,4,4,4,4,4,3,4,2,4,5,4,4,4,5,4,1
"33","SD_1_02_M","SD_1_08_W",1,0,0,0,3,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4,3,0,3,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4,3,0
"34","SD_1_02_M","SD_1_09_W",1,0,0,0,4,3,4,4,3,5,4,2,4,5,2,4,4,3,4,3,3,0,4,3,4,4,3,5,4,2,4,5,2,4,4,3,4,3,3,0
"35","SD_1_02_M","SD_1_11_W",1,0,0,0,4,3,4,4,4,4,4,3,4,3,4,4,5,4,5,5,5,1,4,3,4,4,4,4,4,3,4,3,4,4,5,4,5,5,5,1
"36","SD_1_02_M","SD_1_12_W",1,0,0,0,4,3,4,3,4,4,4,3,4,3,3,5,4,4,4,4,4,1,4,3,4,3,4,4,4,3,4,3,3,5,4,4,4,4,4,1
"37","SD_1_02_M","SD_1_13_W",1,0,0,0,4,3,4,3,4,5,4,3,4,4,4,5,4,3,3,2,3,0,4,3,4,3,4,5,4,3,4,4,4,5,4,3,3,2,3,0
"38","SD_1_02_M","SD_1_14_W",1,0,0,0,5,4,4,4,5,5,4,2,4,4,2,5,4,4,5,5,5,1,5,4,4,4,5,5,4,2,4,4,2,5,4,4,5,5,5,1
"39","SD_1_02_W","SD_1_01_M",1,0,0,0,4,3,3,2,4,4,3,4,3,4,4,4,4,4,4,2,3,1,4,3,3,2,4,4,3,4,3,4,4,4,4,4,4,2,3,1
"40","SD_1_02_W","SD_1_02_M",1,0,0,0,2,3,4,2,3,3,4,3,4,3,3,3,3,2,4,2,2,0,2,3,4,2,3,3,4,3,4,3,3,3,3,2,4,2,2,0
"41","SD_1_02_W","SD_1_03_M",1,0,0,0,3,3,3,4,3,4,2,2,2,3,2,3,4,3,4,2,2,1,3,3,3,4,3,4,2,2,2,3,2,3,4,3,4,2,2,1
"42","SD_1_02_W","SD_1_04_M",1,0,0,0,4,4,3,4,3,3,2,2,2,3,2,2,4,4,4,2,3,1,4,4,3,4,3,3,2,2,2,3,2,2,4,4,4,2,3,1
"43","SD_1_02_W","SD_1_06_M",1,0,0,0,4,4,4,2,3,4,4,4,3,2,3,3,4,3,4,2,2,0,4,4,4,2,3,4,4,4,3,2,3,3,4,3,4,2,2,0
"44","SD_1_02_W","SD_1_07_M",1,0,0,0,3,4,3,2,4,4,3,3,2,2,3,3,4,4,4,2,3,1,3,4,3,2,4,4,3,3,2,2,3,3,4,4,4,2,3,1
"45","SD_1_02_W","SD_1_08_M",1,0,0,0,3,2,3,2,3,3,2,3,2,2,3,2,4,4,4,2,3,1,3,2,3,2,3,3,2,3,2,2,3,2,4,4,4,2,3,1
"46","SD_1_02_W","SD_1_09_M",1,0,0,0,4,2,3,3,3,4,3,2,2,2,3,3,3,2,3,1,1,0,4,2,3,3,3,4,3,2,2,2,3,3,3,2,3,1,1,0
"47","SD_1_02_W","SD_1_10_M",1,0,0,0,4,3,3,2,3,4,4,3,NA,2,3,4,3,4,4,2,3,1,4,3,3,2,3,4,4,3,NA,2,3,4,3,4,4,2,3,1
"48","SD_1_02_W","SD_1_11_M",1,0,0,0,4,2,2,4,3,3,4,3,3,4,3,3,3,3,2,1,2,0,4,2,2,4,3,3,4,3,3,4,3,3,3,3,2,1,2,0
"49","SD_1_02_W","SD_1_12_M",1,NA,0,0,4,4,3,3,4,4,4,4,3,3,4,4,3,3,4,2,2,0,4,4,3,3,4,4,4,4,3,3,4,4,3,3,4,2,2,0
"50","SD_1_02_W","SD_1_13_M",1,0,0,0,4,2,3,2,4,5,4,3,3,3,4,4,4,4,4,2,3,0,4,2,3,2,4,5,4,3,3,3,4,4,4,4,4,2,3,0
"51","SD_1_03_M","SD_1_01_W",1,0,0,0,4,3,3,5,4,5,5,1,1,4,4,4,4,4,5,4,3,1,4,3,3,5,4,5,5,1,1,4,4,4,4,4,5,4,3,1
"52","SD_1_03_M","SD_1_02_W",1,0,0,0,4,3,3,5,4,5,3,1,1,4,4,5,5,4,5,4,4,1,4,3,3,5,4,5,3,1,1,4,4,5,5,4,5,4,4,1
"53","SD_1_03_M","SD_1_03_W",1,0,0,0,4,4,3,5,4,4,5,3,3,4,4,4,4,3,5,3,3,0,4,4,3,5,4,4,5,3,3,4,4,4,4,3,5,3,3,0
"54","SD_1_03_M","SD_1_04_W",1,0,0,0,4,4,4,5,3,4,4,5,3,5,3,4,4,3,5,2,3,0,4,4,4,5,3,4,4,5,3,5,3,4,4,3,5,2,3,0
"55","SD_1_03_M","SD_1_05_W",1,0,0,0,4,4,3,5,4,4,5,4,1,5,5,4,4,5,5,5,4,1,4,4,3,5,4,4,5,4,1,5,5,4,4,5,5,5,4,1
"56","SD_1_03_M","SD_1_06_W",1,NA,NA,NA,4,3,3,4,4,4,5,1,1,4,2,3,4,4,5,4,3,1,4,3,3,4,4,4,5,1,1,4,2,3,4,4,5,4,3,1
"57","SD_1_03_M","SD_1_07_W",1,0,0,0,4,3,3,5,5,5,4,1,1,5,5,5,4,4,4,4,2,1,4,3,3,5,5,5,4,1,1,5,5,5,4,4,4,4,2,1
"58","SD_1_03_M","SD_1_08_W",1,1,1,1,4,5,3,4,4,5,5,5,1,4,4,5,5,3,4,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","SD_1_03_M","SD_1_09_W",1,0,0,0,4,3,3,4,4,4,4,2,1,4,3,3,3,2,5,1,2,0,4,3,3,4,4,4,4,2,1,4,3,3,3,2,5,1,2,0
"60","SD_1_03_M","SD_1_11_W",1,1,1,1,4,4,3,5,4,5,5,3,1,5,5,5,5,4,5,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","SD_1_03_M","SD_1_12_W",1,0,0,0,4,3,3,4,4,4,4,3,1,4,5,5,3,4,5,4,3,1,4,3,3,4,4,4,4,3,1,4,5,5,3,4,5,4,3,1
"62","SD_1_03_M","SD_1_13_W",1,0,0,0,4,3,2,4,4,5,5,2,1,5,5,5,4,2,4,1,1,0,4,3,2,4,4,5,5,2,1,5,5,5,4,2,4,1,1,0
"63","SD_1_03_M","SD_1_14_W",1,0,0,0,4,4,3,5,4,5,5,3,1,5,5,5,4,5,5,5,4,1,4,4,3,5,4,5,5,3,1,5,5,5,4,5,5,5,4,1
"64","SD_1_03_W","SD_1_01_M",1,0,0,0,5,3,3,3,5,5,3,3,1,1,5,5,5,3,5,3,3,1,5,3,3,3,5,5,3,3,1,1,5,5,5,3,5,3,3,1
"65","SD_1_03_W","SD_1_02_M",1,0,0,0,1,3,5,2,2,2,3,2,5,3,3,3,3,1,3,1,1,0,1,3,5,2,2,2,3,2,5,3,3,3,3,1,3,1,1,0
"66","SD_1_03_W","SD_1_03_M",1,0,0,0,3,4,4,2,4,5,3,4,4,3,3,5,4,2,4,3,3,1,3,4,4,2,4,5,3,4,4,3,3,5,4,2,4,3,3,1
"67","SD_1_03_W","SD_1_04_M",1,0,0,0,3,3,3,5,5,5,3,3,3,4,5,5,5,5,5,4,3,1,3,3,3,5,5,5,3,3,3,4,5,5,5,5,5,4,3,1
"68","SD_1_03_W","SD_1_06_M",1,0,0,0,3,5,1,2,2,1,3,3,4,3,2,3,3,2,2,1,1,0,3,5,1,2,2,1,3,3,4,3,2,3,3,2,2,1,1,0
"69","SD_1_03_W","SD_1_07_M",1,0,0,0,3,4,3,5,4,4,3,3,3,5,4,4,4,5,5,4,3,1,3,4,3,5,4,4,3,3,3,5,4,4,4,5,5,4,3,1
"70","SD_1_03_W","SD_1_08_M",1,0,0,0,5,3,2,4,5,5,4,3,3,3,4,4,5,3,5,3,3,1,5,3,2,4,5,5,4,3,3,3,4,4,5,3,5,3,3,1
"71","SD_1_03_W","SD_1_09_M",1,0,0,0,3,5,2,3,4,4,3,3,3,3,3,3,3,2,4,1,1,1,3,5,2,3,4,4,3,3,3,3,3,3,3,2,4,1,1,1
"72","SD_1_03_W","SD_1_10_M",1,0,0,0,3,3,3,3,4,4,3,3,3,3,3,3,5,2,5,1,1,1,3,3,3,3,4,4,3,3,3,3,3,3,5,2,5,1,1,1
"73","SD_1_03_W","SD_1_11_M",1,0,0,0,5,2,2,5,5,2,5,3,3,5,4,4,3,4,1,4,1,1,5,2,2,5,5,2,5,3,3,5,4,4,3,4,1,4,1,1
"74","SD_1_03_W","SD_1_12_M",1,0,0,0,4,5,5,2,3,4,3,3,3,3,3,4,5,3,5,3,3,1,4,5,5,2,3,4,3,3,3,3,3,4,5,3,5,3,3,1
"75","SD_1_03_W","SD_1_13_M",1,0,0,0,4,2,3,2,5,5,4,2,2,1,3,5,5,4,5,4,2,1,4,2,3,2,5,5,4,2,2,1,3,5,5,4,5,4,2,1
"76","SD_1_04_M","SD_1_01_W",1,0,0,0,3,4,3,4,4,5,1,3,1,3,4,5,4,3,4,3,1,0,3,4,3,4,4,5,1,3,1,3,4,5,4,3,4,3,1,0
"77","SD_1_04_M","SD_1_02_W",1,0,0,0,2,4,3,2,4,4,2,4,2,1,4,4,4,3,4,2,1,0,2,4,3,2,4,4,2,4,2,1,4,4,4,3,4,2,1,0
"78","SD_1_04_M","SD_1_03_W",1,0,0,0,4,3,3,4,4,5,3,2,3,5,4,5,4,2,3,1,1,0,4,3,3,4,4,5,3,2,3,5,4,5,4,2,3,1,1,0
"79","SD_1_04_M","SD_1_04_W",1,0,0,0,4,4,3,2,4,5,3,4,3,2,4,4,5,2,4,2,3,0,4,4,3,2,4,5,3,4,3,2,4,4,5,2,4,2,3,0
"80","SD_1_04_M","SD_1_05_W",1,0,0,0,4,4,3,2,3,4,3,4,1,3,3,5,3,5,4,5,3,1,4,4,3,2,3,4,3,4,1,3,3,5,3,5,4,5,3,1
"81","SD_1_04_M","SD_1_06_W",1,NA,0,0,2,4,5,5,3,2,2,4,4,4,2,4,4,3,5,2,2,0,2,4,5,5,3,2,2,4,4,4,2,4,4,3,5,2,2,0
"82","SD_1_04_M","SD_1_07_W",1,0,0,0,4,4,3,4,5,4,3,4,3,2,4,5,4,4,4,4,3,1,4,4,3,4,5,4,3,4,3,2,4,5,4,4,4,4,3,1
"83","SD_1_04_M","SD_1_08_W",1,0,0,0,3,5,4,4,3,4,4,5,4,2,2,4,5,4,4,4,2,1,3,5,4,4,3,4,4,5,4,2,2,4,5,4,4,4,2,1
"84","SD_1_04_M","SD_1_09_W",1,0,0,0,4,4,2,5,4,5,4,3,3,4,3,4,4,3,4,1,2,0,4,4,2,5,4,5,4,3,3,4,3,4,4,3,4,1,2,0
"85","SD_1_04_M","SD_1_11_W",1,1,1,1,4,3,4,4,3,5,4,3,4,4,2,5,5,5,5,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","SD_1_04_M","SD_1_12_W",1,0,0,0,4,5,2,3,4,5,4,3,2,1,3,4,4,3,4,2,1,0,4,5,2,3,4,5,4,3,2,1,3,4,4,3,4,2,1,0
"87","SD_1_04_M","SD_1_13_W",1,0,0,0,3,3,3,4,4,5,4,1,1,3,4,5,5,4,4,5,2,1,3,3,3,4,4,5,4,1,1,3,4,5,5,4,4,5,2,1
"88","SD_1_04_M","SD_1_14_W",1,0,0,0,3,4,4,3,4,4,1,3,4,2,4,3,3,3,4,2,1,0,3,4,4,3,4,4,1,3,4,2,4,3,3,3,4,2,1,0
"89","SD_1_04_W","SD_1_01_M",1,0,0,0,4,2,2,5,2,4,3,2,2,2,3,2,3,4,4,2,2,0,4,2,2,5,2,4,3,2,2,2,3,2,3,4,4,2,2,0
"90","SD_1_04_W","SD_1_02_M",1,0,0,0,2,4,5,2,3,2,2,1,3,1,2,4,2,1,4,2,2,0,2,4,5,2,3,2,2,1,3,1,2,4,2,1,4,2,2,0
"91","SD_1_04_W","SD_1_03_M",1,0,0,0,2,2,3,3,1,3,4,3,2,2,4,2,3,3,3,2,1,0,2,2,3,3,1,3,4,3,2,2,4,2,3,3,3,2,1,0
"92","SD_1_04_W","SD_1_04_M",1,0,0,0,4,3,3,4,4,4,1,1,2,2,4,3,4,5,5,4,5,1,4,3,3,4,4,4,1,1,2,2,4,3,4,5,5,4,5,1
"93","SD_1_04_W","SD_1_06_M",1,0,0,0,3,5,5,3,2,3,4,3,4,4,4,4,3,4,4,4,4,1,3,5,5,3,2,3,4,3,4,4,4,4,3,4,4,4,4,1
"94","SD_1_04_W","SD_1_07_M",1,0,0,0,4,2,2,5,4,3,3,4,3,5,3,4,2,3,3,4,2,0,4,2,2,5,4,3,3,4,3,5,3,4,2,3,3,4,2,0
"95","SD_1_04_W","SD_1_08_M",1,0,0,0,5,4,4,2,4,4,2,1,2,1,2,1,3,5,5,4,4,1,5,4,4,2,4,4,2,1,2,1,2,1,3,5,5,4,4,1
"96","SD_1_04_W","SD_1_09_M",1,0,0,0,5,2,2,5,4,5,4,3,3,4,3,4,5,2,5,4,4,0,5,2,2,5,4,5,4,3,3,4,3,4,5,2,5,4,4,0
"97","SD_1_04_W","SD_1_10_M",1,0,0,0,NA,NA,2,4,4,3,4,3,2,4,4,3,4,4,4,4,3,0,NA,NA,2,4,4,3,4,3,2,4,4,3,4,4,4,4,3,0
"98","SD_1_04_W","SD_1_11_M",1,0,0,0,4,2,3,5,4,4,1,2,1,5,5,4,3,3,3,2,2,0,4,2,3,5,4,4,1,2,1,5,5,4,3,3,3,2,2,0
"99","SD_1_04_W","SD_1_12_M",1,0,0,0,4,5,5,2,2,4,4,3,4,4,3,2,4,2,4,2,3,0,4,5,5,2,2,4,4,3,4,4,3,2,4,2,4,2,3,0
"100","SD_1_04_W","SD_1_13_M",1,0,0,0,4,3,5,2,2,4,2,2,2,2,2,4,4,2,4,2,3,0,4,3,5,2,2,4,2,2,2,2,2,4,4,2,4,2,3,0
"101","SD_1_05_W","SD_1_01_M",1,0,0,0,4,2,2,4,4,5,5,2,2,2,3,5,2,2,3,2,1,0,4,2,2,4,4,5,5,2,2,2,3,5,2,2,3,2,1,0
"102","SD_1_05_W","SD_1_02_M",1,0,0,0,2,3,4,3,2,2,4,2,3,2,2,3,3,3,4,1,1,0,2,3,4,3,2,2,4,2,3,2,2,3,3,3,4,1,1,0
"103","SD_1_05_W","SD_1_03_M",1,0,0,0,4,2,3,2,3,3,4,2,2,2,2,2,3,2,4,1,1,0,4,2,3,2,3,3,4,2,2,2,2,2,3,2,4,1,1,0
"104","SD_1_05_W","SD_1_04_M",1,0,0,0,5,4,4,3,3,4,4,4,2,1,2,3,3,3,3,2,2,0,5,4,4,3,3,4,4,4,2,1,2,3,3,3,3,2,2,0
"105","SD_1_05_W","SD_1_06_M",1,NA,NA,NA,4,4,4,3,3,4,4,4,3,3,3,3,4,4,5,3,1,0,4,4,4,3,3,4,4,4,3,3,3,3,4,4,5,3,1,0
"106","SD_1_05_W","SD_1_07_M",1,0,0,0,4,3,3,4,3,3,4,2,2,4,3,3,4,4,5,1,1,0,4,3,3,4,3,3,4,2,2,4,3,3,4,4,5,1,1,0
"107","SD_1_05_W","SD_1_08_M",1,0,0,0,4,4,3,4,4,4,4,2,2,3,3,4,4,4,5,3,3,0,4,4,3,4,4,4,4,2,2,3,3,4,4,4,5,3,3,0
"108","SD_1_05_W","SD_1_09_M",1,0,0,0,4,2,2,3,3,3,4,3,3,3,3,2,3,2,3,1,1,0,4,2,2,3,3,3,4,3,3,3,3,2,3,2,3,1,1,0
"109","SD_1_05_W","SD_1_10_M",1,0,0,0,3,2,2,3,3,4,4,2,2,2,2,4,4,4,4,3,1,0,3,2,2,3,3,4,4,2,2,2,2,4,4,4,4,3,1,0
"110","SD_1_05_W","SD_1_11_M",1,0,0,0,4,2,2,4,2,3,4,3,3,4,2,2,4,2,4,1,1,0,4,2,2,4,2,3,4,3,3,4,2,2,4,2,4,1,1,0
"111","SD_1_05_W","SD_1_12_M",1,0,0,0,4,5,4,3,2,3,4,4,2,2,2,4,4,4,5,2,4,0,4,5,4,3,2,3,4,4,2,2,2,4,4,4,5,2,4,0
"112","SD_1_05_W","SD_1_13_M",1,0,0,0,5,3,3,4,4,4,5,3,3,3,4,3,4,4,5,2,4,0,5,3,3,4,4,4,5,3,3,3,4,3,4,4,5,2,4,0
"113","SD_1_06_M","SD_1_01_W",1,0,0,0,4,3,3,4,4,5,4,3,3,3,4,4,5,5,5,4,3,1,4,3,3,4,4,5,4,3,3,3,4,4,5,5,5,4,3,1
"114","SD_1_06_M","SD_1_02_W",1,0,0,0,4,4,3,4,4,4,3,4,2,4,4,4,5,4,5,4,3,0,4,4,3,4,4,4,3,4,2,4,4,4,5,4,5,4,3,0
"115","SD_1_06_M","SD_1_03_W",1,0,0,0,4,3,3,3,4,4,2,3,3,3,3,3,5,3,4,2,2,0,4,3,3,3,4,4,2,3,3,3,3,3,5,3,4,2,2,0
"116","SD_1_06_M","SD_1_04_W",1,0,0,0,4,4,4,3,4,4,2,3,3,3,3,3,5,3,4,3,2,0,4,4,4,3,4,4,2,3,3,3,3,3,5,3,4,3,2,0
"117","SD_1_06_M","SD_1_05_W",1,NA,0,0,4,3,3,4,4,5,4,3,3,4,4,4,5,5,5,5,5,1,4,3,3,4,4,5,4,3,3,4,4,4,5,5,5,5,5,1
"118","SD_1_06_M","SD_1_06_W",1,0,0,0,4,3,3,4,4,4,4,2,2,3,3,4,4,4,4,3,4,0,4,3,3,4,4,4,4,2,2,3,3,4,4,4,4,3,4,0
"119","SD_1_06_M","SD_1_07_W",1,0,0,0,4,3,3,4,4,5,4,2,2,3,4,4,4,4,5,4,4,0,4,3,3,4,4,5,4,2,2,3,4,4,4,4,5,4,4,0
"120","SD_1_06_M","SD_1_08_W",1,0,0,0,4,4,4,3,5,5,4,4,3,3,4,5,4,4,5,4,3,0,4,4,4,3,5,5,4,4,3,3,4,5,4,4,5,4,3,0
"121","SD_1_06_M","SD_1_09_W",1,0,0,0,3,3,3,4,4,4,3,3,2,4,4,4,4,4,4,3,3,0,3,3,3,4,4,4,3,3,2,4,4,4,4,4,4,3,3,0
"122","SD_1_06_M","SD_1_11_W",1,0,0,0,4,3,3,3,4,5,4,3,3,3,4,4,5,5,5,5,5,1,4,3,3,3,4,5,4,3,3,3,4,4,5,5,5,5,5,1
"123","SD_1_06_M","SD_1_12_W",1,0,1,0,3,4,3,4,4,4,3,4,2,3,3,4,5,5,5,5,5,1,3,4,3,4,4,4,3,4,2,3,3,4,5,5,5,5,5,1
"124","SD_1_06_M","SD_1_13_W",1,0,0,0,4,3,2,3,3,4,4,3,2,3,2,5,5,4,5,3,3,0,4,3,2,3,3,4,4,3,2,3,2,5,5,4,5,3,3,0
"125","SD_1_06_M","SD_1_14_W",1,0,0,0,4,4,3,4,5,5,4,4,3,4,4,4,5,5,5,5,5,1,4,4,3,4,5,5,4,4,3,4,4,4,5,5,5,5,5,1
"126","SD_1_06_W","SD_1_01_M",1,0,0,0,4,2,2,4,4,4,4,4,4,4,4,4,4,2,4,2,1,0,4,2,2,4,4,4,4,4,4,4,4,4,4,2,4,2,1,0
"127","SD_1_06_W","SD_1_02_M",1,0,0,0,4,4,5,3,4,3,4,4,5,4,4,4,3,2,5,1,1,0,4,4,5,3,4,3,4,4,5,4,4,4,3,2,5,1,1,0
"128","SD_1_06_W","SD_1_03_M",1,NA,0,0,4,4,4,4,5,5,4,4,2,4,4,5,4,3,4,3,3,1,4,4,4,4,5,5,4,4,2,4,4,5,4,3,4,3,3,1
"129","SD_1_06_W","SD_1_04_M",1,NA,NA,NA,4,3,3,5,5,4,4,4,NA,5,4,4,5,5,5,4,3,1,4,3,3,5,5,4,4,4,NA,5,4,4,5,5,5,4,3,1
"130","SD_1_06_W","SD_1_06_M",1,0,0,0,3,4,4,3,4,3,2,4,4,4,3,3,4,3,4,2,2,1,3,4,4,3,4,3,2,4,4,4,3,3,4,3,4,2,2,1
"131","SD_1_06_W","SD_1_07_M",1,0,0,0,4,4,2,4,4,4,4,4,4,4,4,4,4,2,4,4,1,0,4,4,2,4,4,4,4,4,4,4,4,4,4,2,4,4,1,0
"132","SD_1_06_W","SD_1_08_M",1,0,0,0,4,3,3,3,3,3,4,4,4,4,4,4,4,2,4,1,1,0,4,3,3,3,3,3,4,4,4,4,4,4,4,2,4,1,1,0
"133","SD_1_06_W","SD_1_09_M",1,NA,NA,NA,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,0,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,0
"134","SD_1_06_W","SD_1_10_M",1,0,0,0,3,2,3,4,4,4,4,4,4,4,4,4,2,1,3,1,1,0,3,2,3,4,4,4,4,4,4,4,4,4,2,1,3,1,1,0
